system:index,avg_rad,.geo
Santander_San_Gil,3.159635753456485,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.14380492585943, 6.541835414636124]}"
Santander_San_Joaquin,0.06991662188374263,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.88051276382828, 6.44781424247392]}"
Santander_San_Jose_Miranda,0.025022455865191556,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.76585443835376, 6.607704376250533]}"
Santander_San_Miguel,0.10573754643471386,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.66022907454628, 6.551692921978031]}"
Santander_San_Vicente_De_Chucuri,0.17043647089956238,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.51861728654575, 6.850931418991751]}"
Santander_Santa_Barbara,0.17330334770312444,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.93534663157334, 6.940258569819203]}"
Santander_Santa_Helena_De_Opon,0.028090724213120238,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.59534036434435, 6.391512487718918]}"
Santander_Simacota,0.06750000707523994,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.63564365798025, 6.586621105629395]}"
Santander_Socorro,1.6278094900323086,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.25386964737329, 6.4562982126089565]}"
Santander_Suaita,0.10964989642558769,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.3911832252616, 6.083523904817108]}"
Santander_Sucre,0.041442467355131074,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.97589340237435, 5.979563942094039]}"
Santander_Surata,0.05949784555388249,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.05177582314107, 7.515765305267418]}"
Santander_Tona,0.41163610887060775,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.9662622316043, 7.152282864312101]}"
Santander_Valle_De__San_Jose,0.33448515465519846,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.13069618677089, 6.4165920080846135]}"
Santander_Velez,0.3285135126855156,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.71968571837536, 6.241596830836876]}"
Santander_Vetas,0.34083018897237194,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.92345989239604, 7.337222966602284]}"
Santander_Villanueva,0.5472144784170356,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.17780091462707, 6.6717659965695875]}"
Santander_Zapatoca,0.27125525987589544,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.29028160469343, 6.8351735174569495]}"
Sucre_Buenavista,0.7401313084812363,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.95872263847536, 9.32364793562351]}"
Sucre_Caimito,0.1832638281472398,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.1141883737984, 8.774993294280888]}"
Sucre_Chalan,0.3801701333865408,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.32278208660315, 9.570467725267665]}"
Sucre_Coloso_(ricaurte),0.6444487665765475,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.3641489130563, 9.526316163207827]}"
Sucre_Corozal,1.4675365525314668,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.22740897231381, 9.169603988379396]}"
Sucre_Galeras,0.5488483536558011,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.97726883834503, 9.134705024787777]}"
Sucre_Guaranda,0.029077814636890558,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.71669323053034, 8.392542999181856]}"
Sucre_La_Union,0.5987708892479341,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.29218568851282, 8.802210800912604]}"
Sucre_Los_Palmitos,0.5739985248364291,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.2151421827247, 9.429346096215244]}"
Sucre_Majagual,0.1331740952779666,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.71432442184667, 8.597491286972463]}"
Sucre_Morroa,3.4989468575646714,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.3244087253405, 9.384440771386622]}"
Sucre_Ovejas,0.4478916228186389,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.19815436005862, 9.542932157671283]}"
Sucre_Palmito,0.8161058735399959,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.58491256034874, 9.317884647537289]}"
Sucre_Sampues,2.556732190353248,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.35463951352328, 9.157482702908329]}"
Sucre_San_Benito_Abad,0.1617970840036553,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.98353823366067, 8.845127296190217]}"
Sucre_San_Juan_De_Betulia,0.7278157772666072,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.1961538474549, 9.281395083977566]}"
Sucre_San_Marcos,0.42582199208129945,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.17200704409971, 8.56626057488453]}"
Sucre_San_Onofre,0.29827204237252464,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.59537685631844, 9.825265718778178]}"
Sucre_San_Pedro,0.738709755444356,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.03350630689778, 9.401942763413489]}"
Sucre_Since,0.39053361139381126,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.0639254696836, 9.245776357791774]}"
Sucre_Sincelejo,10.567537338676058,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.42466003353381, 9.323916359379815]}"
Sucre_Sucre,0.10009713315035587,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.74830901236088, 8.779782046936642]}"
Sucre_Tolu,2.4808612287542866,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.59200355873843, 9.484714011076955]}"
Sucre_Toluviejo,1.0997406816482376,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.44502321165874, 9.5013291026995]}"
Tolima_Alpujarra,0.09664699971383021,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.9608592642937, 3.370942619848895]}"
Tolima_Alvarado,0.46123097539232455,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.01887710879309, 4.574604434461744]}"
Tolima_Ambalema,0.08635281826953702,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.83270594217619, 4.816733563884864]}"
Tolima_Anzoategui,0.08098880074075407,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.22428325329962, 4.627065287513211]}"
Tolima_Armero_(guayabal),0.24103215980695136,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.87476683043803, 4.982534142103397]}"
Tolima_Ataco,0.0715166390925056,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.518584569128, 3.4073679193428656]}"
Tolima_Cajamarca,0.21338551377572168,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.52263780352338, 4.42441459422896]}"
Tolima_Carmen_De_Apicala,0.44454024029317674,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.76050260107385, 4.118972676520169]}"
Tolima_Casabianca,0.16747867878742134,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.21426202146985, 5.003249252258631]}"
Tolima_Chaparral,0.20858964380615758,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.61752388425946, 3.7379723548823107]}"
Tolima_Coello,0.7168693619633479,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.95152873212609, 4.335087092131458]}"
Tolima_Coyaima,0.15269802115092296,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.16981119713384, 3.71550929047901]}"
Tolima_Cunday,0.07424087773381216,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.70298635488456, 3.976361918869869]}"
Tolima_Dolores,0.07066904628086407,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.79330629051525, 3.6373026768647603]}"
Tolima_Espinal,3.3199927312810638,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.92485309112958, 4.159435112201443]}"
Tolima_Falan,0.20640063812910764,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.01058088078591, 5.069933933734508]}"
Tolima_Flandes,4.469114357407336,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.87334648967445, 4.238714230588492]}"
Tolima_Fresno,1.1149529460862857,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.08754755309819, 5.16942146440824]}"
Tolima_Guamo,1.0353448859351426,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.002820759998, 4.049833272282204]}"
Tolima_Herveo,0.08537989435465615,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.26701887722872, 5.059172253045395]}"
Tolima_Honda,0.15145517212454307,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.81213894671485, 5.162511204887669]}"
Tolima_Ibague,5.151627293632863,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.25477356211694, 4.426180395181852]}"
Tolima_Icononzo,1.536387290243066,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.56052908917027, 4.110610240734609]}"
Tolima_Lerida,0.46030562380117185,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.9562148788059, 4.855074370955726]}"
Tolima_Libano,0.6444426187246768,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.10278786893369, 4.841849363624849]}"
Tolima_Mariquita,1.2186785425805107,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.93656768507806, 5.212931949275377]}"
Tolima_Melgar,6.89482647529141,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.6775846380872, 4.187762798384233]}"
Tolima_Murillo,0.024175241612033976,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.29282372319899, 4.818224015675563]}"
Tolima_Natagaima,0.14508645627549915,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.16225914228094, 3.515043128867169]}"
Tolima_Ortega,0.3152177789865492,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.27162246136211, 3.9379326809915636]}"
Tolima_Piedras,0.7411621762108782,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.94491123630192, 4.479063568271231]}"
Tolima_Planadas,0.07041250199589144,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.84680673889191, 3.1433961214147845]}"
Tolima_Prado,0.1008311094504716,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.89688595639925, 3.7296918054036254]}"
Tolima_Purificacion,1.3520166486188945,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.8963338088766, 3.846081270935498]}"
Tolima_Rioblanco,0.04272506062690831,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.91795227627462, 3.369913686411418]}"
Tolima_Roncesvalles,0.05405191321506553,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.62197994545569, 4.09915130095495]}"
Tolima_Rovira,0.10394256022373707,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.39054077367736, 4.219937762018941]}"
Tolima_Saldana,0.49373721596829534,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.0330769787992, 3.893215719347368]}"
Tolima_San_Antonio,0.1258712904876702,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.49692843582882, 3.967937019564175]}"
Tolima_San_Luis,0.14825714551001368,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.13038820259558, 4.144609581331542]}"
Tolima_Santa_Isabel,0.08837632722474395,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.20160772600632, 4.726985560341448]}"
Tolima_Suarez,0.2716382888186661,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.82665615452848, 4.0845255326478584]}"
Tolima_Valle_De_San_Juan,0.15671064887862843,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.18560945584578, 4.182953987025879]}"
Tolima_Venadillo,0.24125753822422288,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.93931133734284, 4.696346123609868]}"
Tolima_Villa_Hermosa,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.18970662938906, 4.943670325961183]}"
Tolima_Villarrica,0.0956368550806252,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.66691969288809, 3.8141188846461564]}"
Valle_Del_Cauca_Alcala,0.6202450295392665,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.81116941292933, 4.650117977905697]}"
Valle_Del_Cauca_Andalucia,2.2547853222583805,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.1436483714364, 4.116155065787742]}"
Valle_Del_Cauca_Ansermanuevo,0.13648255155873068,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.07877348873869, 4.789866718747405]}"
Valle_Del_Cauca_Argelia,0.23710901752110447,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.23107943004369, 4.70877638955901]}"
Valle_Del_Cauca_Bolivar,0.07478643256472557,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.40999898779818, 4.3349038274789935]}"
Valle_Del_Cauca_Buenaventura,0.231286566219012,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-77.21900922150371, 3.8412929434801466]}"
Valle_Del_Cauca_Buga,1.1259609384665066,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.15182787491707, 3.8752674589518814]}"
Valle_Del_Cauca_Bugalagrande,1.3107562217873392,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.14226798906445, 4.202651144185311]}"
Valle_Del_Cauca_Caicedonia,0.7958363363316013,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.84910694179212, 4.319745181434299]}"
Valle_Del_Cauca_Cali,25.86168273207556,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.58836792975951, 3.404217760196196]}"
Valle_Del_Cauca_Calima__(darien),0.2124392763614077,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.63831023022487, 3.950284338424001]}"
Valle_Del_Cauca_Candelaria,15.970162685358735,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.42711978331114, 3.3784465819763656]}"
Valle_Del_Cauca_Cartago,3.9601728455640894,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.9618020953994, 4.69214285846838]}"
Valle_Del_Cauca_Dagua,0.28345461287119467,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.71817268063988, 3.655115763189173]}"
Valle_Del_Cauca_El_Aguila,0.10290597955584357,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.11614770684038, 4.894624623615293]}"
Valle_Del_Cauca_El_Cairo,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.29286159624662, 4.771036384157172]}"
Valle_Del_Cauca_El_Cerrito,1.2753839398303493,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.21939672876448, 3.696752849920505]}"
Valle_Del_Cauca_El_Dovio,0.2084828271483827,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.37391768517944, 4.499114959599119]}"
Valle_Del_Cauca_Florida,1.5036644376171688,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.22005846802668, 3.3119193577626524]}"
Valle_Del_Cauca_Ginebra,0.8217955249701022,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.19582040949344, 3.747353201035064]}"
Valle_Del_Cauca_Guacari,1.2898407080004897,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.3096120774272, 3.7768670759588723]}"
Valle_Del_Cauca_Jamundi,2.2025752670477154,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.62707415836536, 3.192673529453825]}"
Valle_Del_Cauca_La_Cumbre,0.8023822752865363,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.60361867873486, 3.6718106294729393]}"
Valle_Del_Cauca_La_Union,2.155440351926959,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.14568279363354, 4.52438117579797]}"
Valle_Del_Cauca_La_Victoria,0.49998036954538466,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.97391651754104, 4.482087319947973]}"
Valle_Del_Cauca_Obando,0.6661339668445253,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.97100723737327, 4.569449406349683]}"
Valle_Del_Cauca_Palmira,10.27361196090881,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.30094582697699, 3.547679434986935]}"
Valle_Del_Cauca_Pradera,1.57911193314903,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.19255415828776, 3.404908268958312]}"
Valle_Del_Cauca_Restrepo,1.087558571033472,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.56602022491136, 3.795368028231565]}"
Valle_Del_Cauca_Riofrio,0.2880243613449275,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.4110022295201, 4.104889206126054]}"
Valle_Del_Cauca_Roldanillo,0.4651395724848938,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.22973303846004, 4.433071921523158]}"
Valle_Del_Cauca_San_Pedro,1.238653618639577,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.26108212868446, 4.001604016353965]}"
Valle_Del_Cauca_Sevilla,0.3100386505618449,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.88435311080124, 4.218418682828749]}"
Valle_Del_Cauca_Toro,0.4377723773944667,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.1395142715447, 4.629090746121966]}"
Valle_Del_Cauca_Trujillo,0.35269324039654915,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.38453522842677, 4.21027981016332]}"
Valle_Del_Cauca_Tulua,3.751460905873187,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.04879705754598, 4.037714693599377]}"
Valle_Del_Cauca_Ulloa,1.0143431246448253,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.81852471679683, 4.69732411416184]}"
Valle_Del_Cauca_Versalles,0.06491454643420405,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.32527820457345, 4.6082907727759395]}"
Valle_Del_Cauca_Vijes,0.3122355767061428,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.4945892729078, 3.7348059828555464]}"
Valle_Del_Cauca_Yotoco,0.4379882729553474,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.41657224130579, 3.909515232137737]}"
Valle_Del_Cauca_Yumbo,11.135852623262682,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.53998445353518, 3.5680933803251023]}"
Valle_Del_Cauca_Zarzal,2.011635070499787,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.09325676274356, 4.367088729362558]}"
Vaupes_Caruru,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-71.42465543084967, 1.1187119901024178]}"
Vaupes_Mitu,0.029999154813237266,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-70.36887536650184, 0.7746579202985252]}"
Vaupes_Pacoa,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-70.99064691913983, 0.13054114426498145]}"
Vaupes_Taraira,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-69.80251526228275, -0.7460043955909305]}"
Vaupes_Yavarate,0.02385214090188151,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-69.56309334851561, 0.7862119358165408]}"
Vichada_Cumaribo,0.025453035747590634,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-69.94218455603634, 4.4258199416481245]}"
Vichada_La_Primavera,0.024023161909161782,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-69.35482484274354, 5.740193713249397]}"
Vichada_Puerto_Carreno,0.043497312723228626,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-67.81219965644854, 5.938663811271325]}"
Vichada_Santa_Rosalia,0.03631255386251044,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-70.7716641850376, 5.001400102504364]}"
Amazonas_El_Encanto,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.51387407446559, -1.5415483948428625]}"
Amazonas_La_Chorrera,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.66610402171153, -1.6048300055374867]}"
Amazonas_La_Pedrera,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-70.77640063322715, -1.3039412033057267]}"
Amazonas_Leticia,0.09429763440169582,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-70.11805785742229, -3.6851840004270593]}"
Amazonas_Miriti_Parana,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-70.6660182692596, -0.6745326036752668]}"
Amazonas_Puerto_Narino,0.02527744763370999,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-70.39926980723789, -3.6512076300345377]}"
Amazonas_Puerto_Santander,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-71.96491147826767, -0.550093842549945]}"
Amazonas_Tarapaca,0.02388282033826115,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-70.84770304178139, -2.387111485840793]}"
Antioquia_Abejorral,0.2271323703125467,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.45377665141912, 5.797627777772781]}"
Antioquia_Abriaqui,0.0664750010950138,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.07787628983137, 6.615856035147789]}"
Antioquia_Alejandria,0.18290135258496065,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.1125288305429, 6.347160718754135]}"
Antioquia_Amaga,2.4182075715860667,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.72722365294385, 6.036251155084178]}"
Antioquia_Amalfi,0.20529939502905903,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.00483589224505, 6.956635582605003]}"
Antioquia_Andes,0.2331684961658605,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.9658538766408, 5.620463923073188]}"
Antioquia_Angelopolis,0.39843972759222807,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.7334224974914, 6.11004084102349]}"
Antioquia_Angostura,0.28693200162926874,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.36586951431651, 6.85663775927457]}"
Antioquia_Anori,0.07929834846815645,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.13104604003595, 7.181233029239477]}"
Antioquia_Antioquia,0.3840102643486994,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.91363570055805, 6.5455111875590015]}"
Antioquia_Anza,0.07437013870023196,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.92365435929977, 6.311375675294835]}"
Antioquia_Apartado,1.4601020803949416,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.57124947094509, 7.911378751326519]}"
Antioquia_Arboletes,0.21216147180605133,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.43396779173987, 8.692964415236393]}"
Antioquia_Argelia,0.10930547695153725,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.10200185180007, 5.695746935410802]}"
Antioquia_Armenia,0.30105444984727464,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.8304309202151, 6.167998473791062]}"
Antioquia_Barbosa,4.333861305288484,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.33527972146587, 6.4378598383152985]}"
Antioquia_Bello,19.01073315590506,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.60735926915704, 6.364621470180078]}"
Antioquia_Belmira,0.14155820592764082,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.65532267965662, 6.619759551810043]}"
Antioquia_Betania,0.1287421983584631,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.01735271455225, 5.712600078077808]}"
Antioquia_Betulia,0.086393810653573,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.95574630824336, 6.188812823211948]}"
Antioquia_Bolivar,0.3018261363313695,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.05571817416168, 5.848565524748279]}"
Antioquia_Briceno,0.34861303593018145,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.578317999532, 7.110710474430404]}"
Antioquia_Buritica,0.32724887003981695,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.90266134459354, 6.80441149294165]}"
Antioquia_Caceres,0.06755026839329825,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.21060725883224, 7.627940535987155]}"
Antioquia_Caicedo,0.10554021755889545,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.00279052016815, 6.434624884814391]}"
Antioquia_Caldas,3.134256180924941,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.64647437023383, 6.04661515748765]}"
Antioquia_Campamento,0.17889668802722317,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.31591008429682, 7.043451259741843]}"
Antioquia_Canasgordas,0.20919687431595252,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.02148910239804, 6.841507702544604]}"
Antioquia_Caracoli,0.04953483123479589,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.74077203004671, 6.330635694734636]}"
Antioquia_Caramanta,0.34943695309428136,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.6766877083923, 5.540582883003478]}"
Antioquia_Carepa,1.0507839683732187,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.64171826159684, 7.8142743133665755]}"
Antioquia_Carmen_De_Viboral,2.1611190332467958,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.29266829206854, 5.985366794792684]}"
Antioquia_Carolina,0.33601997219552227,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.32219818946604, 6.746399935185181]}"
Antioquia_Caucasia,0.4796864366271114,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.00380913578218, 7.821789930008117]}"
Antioquia_Chigorodo,0.32338189365861636,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.63480336705065, 7.654463137616417]}"
Antioquia_Cisneros,1.9573143027563742,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.0917087998878, 6.540825962591263]}"
Antioquia_Cocorna,0.2647442328177642,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.16764341451307, 6.004449038964146]}"
Antioquia_Concepcion,0.20475141686086135,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.23506287366959, 6.371495711805975]}"
Antioquia_Concordia,0.34557304978419207,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.90468864978222, 6.071547087866587]}"
Antioquia_Copacabana,19.20720217395369,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.52275600988393, 6.34969703350252]}"
Antioquia_Dabeiba,0.04221613642345866,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.2906221831895, 6.982054582255472]}"
