system:index,avg_rad,.geo
1585_0,0.23261584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.87071160135855,4.255768658516233]}"
1586_0,0.3333606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.43053711213999,4.161445553683683]}"
1587_0,0.19193949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.10427357522963,5.4460364099745995]}"
1588_0,0.2635006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.06671942207159,5.055269261382607]}"
1589_0,0.29415974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.26884036099848,4.085088754533524]}"
1590_0,0.88635385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.55180967549613,5.459511139236392]}"
1591_0,0.20872492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97850943545289,5.585275279013125]}"
1592_0,0.21930172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.05037465818246,5.661632078163285]}"
1593_0,0.20374882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.29129824310147,4.9878956150736435]}"
1594_0,0.4051489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.80945107326346,4.044664566748145]}"
1595_0,2.2438903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.63265805106688,4.080597178112926]}"
1596_0,0.43576914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.02629523428621,4.058139296009939]}"
1597_0,0.35895813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.64775432212194,5.14510078979456]}"
1598_0,0.20905794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.41868392467147,3.9772909204391818]}"
1599_0,4.3540063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.6102001689639,3.873984662765437]}"
1600_0,1.3383565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.08181569312664,4.46687275028432]}"
1601_0,0.7524137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.86172844851735,5.207982859682926]}"
1602_0,0.19520488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.61469174538449,4.372549645451771]}"
1603_0,0.29224274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.39622604256847,4.20636131788966]}"
1604_0,0.27282074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4125708064576,5.032811379279619]}"
1605_0,0.33469638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.57588909939238,4.363566492610576]}"
1606_0,0.3571856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.50851545308342,4.314159151984002]}"
1607_0,0.3587637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.14756779764234,4.821707287511532]}"
1608_0,0.30844343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.798846378629,4.65551895994942]}"
1609_0,0.56222796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.79435480220839,5.365188034403842]}"
1610_0,0.22343639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10265203343637,5.014845073597229]}"
1611_0,0.16801272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.29129824310147,5.225949165365317]}"
1612_0,0.17342642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93808524766752,3.748220522988704]}"
1613_0,0.25353745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.28231509026027,4.381532798292966]}"
1614_0,1.82448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.88131629599302,4.20636131788966]}"
1615_0,0.1975576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.63265805106688,4.372549645451771]}"
1616_0,0.2170752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7151279684309,4.592636890061054]}"
1617_0,0.18002653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.27046190279174,5.715530995210456]}"
1618_0,20.213526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.67757381527285,3.945849885494998]}"
1619_0,0.27386975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.45461653603624,5.490952174180576]}"
1620_0,0.29705954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.59834698149537,4.875606204558703]}"
1621_0,0.42783132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.1536809158562,5.639174196060297]}"
1622_0,0.24798313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.039769963548,5.113659754850376]}"
1623_0,0.14314914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.07283254028545,3.748220522988704]}"
1624_0,0.31094894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.56690594655119,4.63755265426703]}"
1625_0,0.28092626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.14020618659441,5.365188034403842]}"
1626_0,0.18451078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.86784156673123,5.441544833554001]}"
1627_0,0.362599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.61631328717776,4.493822208807907]}"
1628_0,0.1971128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.2149414439513,5.0822187199061934]}"
1629_0,0.16170704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.1581724922768,3.7706784050916915]}"
1630_0,0.22046468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5877422868609,4.839673593193922]}"
1631_0,0.36356437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.31537766699772,4.875606204558703]}"
1632_0,0.18145081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.51138548771074,4.511788514490297]}"
1633_0,0.19957723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.14307622122175,5.0058619207560335]}"
1634_0,0.37133384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.65673747496314,4.417465409657747]}"
1635_0,0.18425167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0218036578656,4.960946156550058]}"
1636_0,0.3021094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.07570257491278,4.080597178112926]}"
1637_0,1.6995326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.33334397268011,4.758825217623166]}"
1638_0,0.2110759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.68206539169346,4.920521968764679]}"
1639_0,0.65669936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.49791075844895,4.287209693460417]}"
1640_0,0.16683409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.21207140932397,5.634682619639698]}"
1641_0,0.17430471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.01444204681768,4.116529789477707]}"
1642_0,0.19022904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.24351244426816,4.138987671580695]}"
1643_0,0.29931128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.00995047039709,5.1765418247387425]}"
1644_0,0.20783289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.62978801643955,5.320272270197866]}"
1645_0,0.54720795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.62367489822569,5.23942389462711]}"
1646_0,2.930344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7286026976927,4.282718117039819]}"
1647_0,0.18819211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.69267008632792,5.769429912257627]}"
1648_0,0.18816309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.11774830449143,5.4640027156569895]}"
1649_0,0.18916923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.41868392467147,5.311289117356671]}"
1650_0,0.19239327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.75555215621628,5.571800549751332]}"
1651_0,0.20254055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.1536809158562,5.57629212617193]}"
1652_0,0.46062186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.83927056641437,4.022206684645158]}"
1653_0,0.2389037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.5219901823452,5.122642907691572]}"
1654_0,1.811585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90664421272334,4.381532798292966]}"
1655_0,0.24482037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.63877116928074,4.893572510241094]}"
1656_0,0.18605457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.13409306838055,4.9295051216058745]}"
1657_0,0.18287326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.29578981952206,5.279848082412488]}"
1658_0,0.24477032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.37663819509282,3.7661868286710942]}"
1659_0,0.42420173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.40071761898908,4.951963003708863]}"
1660_0,3.9683719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.38275131330668,4.46687275028432]}"
1661_0,0.42203417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.43053711213999,5.423578527871611]}"
1662_0,0.19686848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.18063037437979,5.724514148051651]}"
1663_0,1.003249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.1851219508004,5.517901632704161]}"
1664_0,0.2359636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.31824770162505,3.802119440035875]}"
1665_0,1.7591069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.58487225223358,5.185524977579938]}"
1666_0,0.3599872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5922338632815,4.323142304825198]}"
1667_0,0.22599097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.67308223885226,4.916030392344082]}"
1668_0,0.29348865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.88867790704094,3.7841531343534847]}"
1669_0,0.17073314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.13122303375322,5.778413065098822]}"
1670_0,0.18813756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.17451725616593,4.933996698026472]}"
1671_0,0.1983867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.18063037437979,5.284339658833085]}"
1672_0,1.6894679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.47258284171863,4.2782265406192215]}"
1673_0,1.1038914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04588308176186,4.457889597443126]}"
1674_0,0.36073408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.82130426073198,4.8711146281381055]}"
1675_0,0.26335654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.66572062780433,4.893572510241094]}"
1676_0,0.36694413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.50402387666281,4.790266252567348]}"
1677_0,0.918007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.03689992892066,4.978912462232448]}"
1678_0,0.20291707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16553410332473,4.570179007958066]}"
1679_0,0.20635591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.58487225223358,5.243915471047707]}"
1680_0,0.19890934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.11163518627755,5.396629069348026]}"
1681_0,0.22518723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.78250161473987,5.248407047468304]}"
1682_0,0.23457234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.78699319116046,4.821707287511532]}"
1683_0,0.36961412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.46197814708417,3.972799344018584]}"
1684_0,0.20676614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.798846378629,4.30068442272221]}"
1685_0,0.2230962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16104252690413,4.350091763348783]}"
1686_0,10.191809,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.67021220422492,5.48196902133938]}"
1687_0,0.6427976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.33172243088684,5.414595375030416]}"
1688_0,0.18519749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.80945107326346,5.666123654583882]}"
1689_0,0.21102287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.06384938744425,5.5807837025925275]}"
1690_0,0.37898353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.80945107326346,4.44890644460193]}"
1691_0,0.17118756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.38275131330668,5.5223932091247585]}"
1692_0,0.24817681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.27495347921234,5.252898623888902]}"
1693_0,0.16134495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.49054914740103,3.788644710774082]}"
1694_0,0.22874174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.33334397268011,5.140609213373962]}"
1695_0,0.18965164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.69104854453465,5.737988877313444]}"
1696_0,0.17826957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.35867188941043,4.615094772164042]}"
1697_0,0.19581288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.14307622122175,4.4129738332371495]}"
1698_0,0.24798422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.87682471957243,4.799249405408544]}"
1699_0,0.33178204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.85885841389003,4.4129738332371495]}"
1700_0,0.1814318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.12673145733262,5.80087094720181]}"
1701_0,0.12549789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.83028741357317,5.70654784236926]}"
1702_0,0.1901933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.29741136131533,4.053647719589341]}"
1703_0,0.24672094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.81681268431139,4.444414868181333]}"
1704_0,0.24096665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.21656298574457,5.181033401159341]}"
1705_0,1.0988638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.69104854453465,4.116529789477707]}"
1706_0,0.52223897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.75393061442301,5.198999706841731]}"
1707_0,0.9659909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.6057085925433,5.720022571631054]}"
1708_0,0.2159907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.18350040900712,4.242293929254441]}"
1709_0,0.17518191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.26597032637115,5.567308973330735]}"
1710_0,0.32852104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.84825371925557,4.529754820172688]}"
1711_0,0.48182037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4035876536164,4.264751811357429]}"
1712_0,2.7412574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.23452929142697,4.772299946884958]}"
1713_0,0.3021089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.46197814708417,4.95645458012946]}"
1714_0,0.28413352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.64613278032867,4.799249405408544]}"
1715_0,0.23890023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.67470378064553,4.547721125855078]}"
1716_0,0.1915975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.15655095048353,4.686959994893604]}"
1717_0,1.1940814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.79435480220839,5.032811379279619]}"
1718_0,0.22253749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10714360985696,4.116529789477707]}"
1719_0,0.25686726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.49791075844895,4.3366170340869905]}"
1720_0,0.19630046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.13122303375322,3.941358309074401]}"
1721_0,0.2006104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91562736556453,4.20636131788966]}"
1722_0,14.574918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.6012170161227,4.121021365898305]}"
1723_0,0.68619376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.74494746158182,5.109168178429779]}"
1724_0,0.18752585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.17164722153859,4.192886588627867]}"
1725_0,0.36475447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.82130426073198,4.287209693460417]}"
1726_0,0.35484037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.5399564880276,4.372549645451771]}"
1727_0,0.21591541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.18799198542771,5.338238575880257]}"
1728_0,0.23676378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93359367124692,5.80087094720181]}"
1729_0,0.6339447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.32436081983892,4.857639898876313]}"
1730_0,46.074364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.02791677607946,4.695943147734799]}"
1731_0,0.24906039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.17451725616593,4.502805361649101]}"
1732_0,0.25053474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.23739932605429,4.8711146281381055]}"
1733_0,0.23066112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.84987526104884,5.091201872747388]}"
1734_0,0.17197469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.40970077183027,5.70654784236926]}"
1735_0,0.17731151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.74045588516123,5.778413065098822]}"
1736_0,0.19405986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.15205937406294,3.847035204241851]}"
1737_0,0.22365934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.34968873656923,5.693073113107467]}"
1738_0,0.38257506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.27782351383966,4.170428706524879]}"
1739_0,0.4973462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.45012495961565,4.498313785228504]}"
1740_0,0.33128208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.65224589854253,4.103055060215914]}"
1741_0,0.3948006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.5399564880276,4.8531483224557155]}"
1742_0,0.4880519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.21044986753071,4.237802352833842]}"
1743_0,0.16197756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.00995047039709,3.7302542173063133]}"
1744_0,0.42095315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.68206539169346,5.122642907691572]}"
1745_0,0.6892087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.26434878457788,3.71677948804452]}"
1746_0,0.27273563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.50240233486956,4.713909453417189]}"
1747_0,0.24883974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.88131629599302,4.579162160799261]}"
1748_0,0.17148764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.02629523428621,5.320272270197866]}"
1749_0,0.8286209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.81681268431139,4.95645458012946]}"
1750_0,0.21522407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.50402387666281,3.9683077675979863]}"
1751_0,0.19151059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.36765504225163,4.592636890061054]}"
1752_0,0.6469133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.32436081983892,4.56119585511687]}"
1753_0,0.37257218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.66122905138373,4.11203821305711]}"
1754_0,0.18166022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.57426755759911,4.933996698026472]}"
1755_0,0.3246255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.6057085925433,3.7347457937269106]}"
1756_0,0.18939868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.33621400730743,5.270864929571292]}"
1757_0,0.18334058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.55343121728939,5.598750008274918]}"
1758_0,0.16721039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.07283254028545,5.764938335837029]}"
1759_0,0.3573185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4125708064576,5.014845073597229]}"
1760_0,17.417051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.06384938744425,4.588145313640457]}"
1761_0,0.18115003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.08630726954723,5.437053257133404]}"
1762_0,0.18785954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7420774269545,3.779661557932887]}"
1763_0,6.287916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99647574113528,4.668993689211213]}"
1764_0,0.4844496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04139150534127,5.05077768496201]}"
1765_0,0.3597366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4035876536164,4.179411859366074]}"
1766_0,0.33203095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.58936382865417,5.5044269034423685]}"
1767_0,0.45915377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76453530905748,4.138987671580695]}"
1768_0,2.3074079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.22554613858577,4.664502112790616]}"
1769_0,0.23743412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.42766707751265,5.333746999459659]}"
1770_0,0.20869346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.12673145733262,5.2753565059918905]}"
1771_0,1.4513879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.00096731755589,4.808232558249739]}"
1772_0,0.18802118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.43053711213999,5.729005724472248]}"
1773_0,1.071396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.60733013433656,3.941358309074401]}"
1774_0,0.25036868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0307868107068,5.544851091227747]}"
1775_0,0.27547204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.76740534368481,5.136117636953364]}"
1776_0,0.62706465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.82741737894584,4.161445553683683]}"
1777_0,0.19538145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.08917730417457,4.606111619322847]}"
1778_0,0.28606418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.49341918202836,5.041794532120814]}"
1779_0,0.19133607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.50240233486956,4.498313785228504]}"
1780_0,0.1531119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.68655696811405,4.502805361649101]}"
1781_0,58.12319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.144697763015,4.570179007958066]}"
1782_0,0.47702485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.83190895536644,4.368058069031173]}"
1783_0,3.2522256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.68206539169346,3.6988131823621297]}"
1784_0,0.20268223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.84987526104884,5.513410056283563]}"
1785_0,0.23978117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.65673747496314,4.035681413906951]}"
1786_0,0.3002765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.45299499424297,3.838052051400656]}"
1787_0,0.22298451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10714360985696,5.49993532702177]}"
1788_0,0.2047215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.43215865393326,4.071614025271732]}"
1789_0,0.8864312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.33334397268011,5.023828226438424]}"
1790_0,3.9006011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.37376816046549,4.363566492610576]}"
1791_0,0.2070761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5922338632815,4.8711146281381055]}"
1792_0,0.21784578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10714360985696,4.444414868181333]}"
1793_0,0.25874552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.52486021697254,5.279848082412488]}"
1794_0,0.18861517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.61469174538449,5.778413065098822]}"
1795_0,0.22075291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.60733013433656,4.691451571314201]}"
1796_0,0.18351702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.79597634400166,5.401120645768623]}"
1797_0,0.22770323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.83190895536644,3.7706784050916915]}"
1798_0,0.18547903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.06384938744425,5.374171187245038]}"
1799_0,0.2324077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.70614481558971,4.507296938069699]}"
1800_0,0.33343682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.34968873656923,4.3545833397693805]}"
1801_0,26.182293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.64164120390808,4.121021365898305]}"
1802_0,0.18583915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.65511593316987,4.9474714272882645]}"
1803_0,0.1659473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.52486021697254,4.86213147529691]}"
1804_0,8.149694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.45299499424297,5.544851091227747]}"
1805_0,0.275723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7196195448515,4.0671224488511335]}"
1806_0,0.2251509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.34070558372804,5.693073113107467]}"
1807_0,0.21655498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16104252690413,3.743728946568106]}"
1808_0,0.1729426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.47707441813924,5.567308973330735]}"
1809_0,1.0661975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.81394264968405,4.246785505675038]}"
1810_0,0.21915002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76902688547807,3.8335604749800583]}"
1811_0,0.20538743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93808524766752,3.8874593920272296]}"
1812_0,0.3790149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.62529644001896,4.381532798292966]}"
1813_0,0.2017125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.53384336981374,4.403990680395954]}"
1814_0,0.17557798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.47707441813924,5.760446759416432]}"
1815_0,0.21420674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.30639451415652,5.154083942635755]}"
1816_0,0.18755692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.45299499424297,5.684089960266273]}"
1817_0,0.29293886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92910209482632,4.314159151984002]}"
1818_0,0.17183343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.11612676269816,3.721271064465118]}"
1819_0,0.36607856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.13858464480114,5.172050248318145]}"
1820_0,0.28871518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76902688547807,4.43094013891954]}"
